Date,AAPL,INFY.NS,MSFT,RELIANCE.NS,TCS.NS
2023-09-22,172.60621643066406,1390.6031494140625,311.01031494140625,1168.8240966796875,3347.49853515625
2023-09-25,173.88011169433594,1370.1551513671875,311.5303039550781,1161.6273193359375,3322.8818359375
2023-09-26,169.81158447265625,1357.6075439453125,306.23248291015625,1162.6446533203125,3330.824462890625
2023-09-27,168.30068969726562,1363.5096435546875,306.8702087402344,1175.7476806640625,3334.168701171875
2023-09-28,168.55746459960938,1337.9031982421875,307.7040710449219,1158.4755859375,3285.354248046875
2023-09-29,169.07098388671875,1334.185302734375,309.774169921875,1163.8856201171875,3277.783203125
2023-10-02,171.57923889160156,,315.7096252441406,,
2023-10-03,170.24607849121094,1332.8375244140625,307.4588623046875,1150.55908203125,3264.081787109375
2023-10-04,171.49037170410156,1342.4573974609375,312.92340087890625,1148.5738525390625,3286.28271484375
2023-10-05,172.7247314453125,1360.2100830078125,313.3158874511719,1148.549072265625,3334.21484375
2023-10-06,175.27252197265625,1374.38427734375,321.0662841796875,1150.4847412109375,3363.987060546875
2023-10-09,176.75379943847656,1371.3634033203125,323.5778503417969,1140.6822509765625,3379.732421875
2023-10-10,176.16123962402344,1389.6737060546875,322.1749572753906,1145.719970703125,3370.95361328125
2023-10-11,177.5536346435547,1388.9766845703125,326.128662109375,1163.910400390625,3353.304443359375
2023-10-12,178.45228576660156,1362.115478515625,324.8924865722656,1166.0693359375,3290.741455078125
2023-10-13,176.61553955078125,1330.1885986328125,321.5274658203125,1166.0198974609375,3317.030517578125
2023-10-16,176.4871368408203,1332.97705078125,326.3445129394531,1163.4140625,3273.556640625
2023-10-17,174.93673706054688,1340.6915283203125,325.7754821777344,1168.972900390625,3257.76513671875
2023-10-18,173.64312744140625,1338.9254150390625,323.8623352050781,1153.4627685546875,3239.37255859375
2023-10-19,173.26788330078125,1332.512451171875,325.04949951171875,1144.603271484375,3218.32470703125
2023-10-20,170.72007751464844,1326.563720703125,320.48748779296875,1141.104248046875,3254.552734375
2023-10-23,170.83860778808594,1309.2760009765625,323.08734130859375,1123.2861328125,3175.94921875
2023-10-24,171.27310180664062,,324.2744445800781,,
2023-10-25,168.96234130859375,1289.8812255859375,334.2225341796875,1120.6802978515625,3157.2763671875
2023-10-26,164.80491638183594,1279.901611328125,321.68438720703125,1105.0709228515625,3107.590087890625
2023-10-27,166.11830139160156,1299.57861328125,323.5680847167969,1124.5765380859375,3120.815185546875
2023-10-30,168.1624298095703,1296.4718017578125,330.9261474609375,1147.7548828125,3146.51953125
2023-10-31,168.6364288330078,1288.327880859375,331.71099853515625,1135.5452880859375,3137.392333984375
2023-11-01,171.79647827148438,1274.91162109375,339.5202941894531,1140.2603759765625,3101.908935546875
2023-11-02,175.35150146484375,1289.975341796875,341.7277526855469,1151.57666015625,3129.336669921875
2023-11-03,174.44297790527344,1307.76953125,346.1229553222656,1151.3284912109375,3120.76806640625
2023-11-06,176.99072265625,1321.1856689453125,349.7823791503906,1160.9075927734375,3148.102783203125
2023-11-07,179.5484161376953,1322.127197265625,353.7066955566406,1153.3634033203125,3138.9755859375
2023-11-08,180.60504150390625,1309.6053466796875,356.326171875,1159.368896484375,3149.3134765625
2023-11-09,180.1310272216797,1294.3533935546875,353.8636474609375,1146.787109375,3117.555419921875
2023-11-10,184.3136444091797,1288.75146484375,362.67364501953125,1148.946044921875,3104.5166015625
2023-11-13,182.73158264160156,1293.176513671875,359.7402648925781,1148.7972412109375,3102.74755859375
2023-11-14,185.342041015625,,363.2622985839844,,
2023-11-15,185.90565490722656,1327.9644775390625,363.4097900390625,1169.5684814453125,3170.50146484375
2023-11-16,187.58663940429688,1360.3514404296875,369.7997131347656,1171.6778564453125,3257.626220703125
2023-11-17,187.5668487548828,1353.431640625,363.5867614746094,1169.121826171875,3261.91064453125
2023-11-20,189.30714416503906,1352.5372314453125,371.0482482910156,1166.044677734375,3277.882568359375
2023-11-21,188.50621032714844,1354.7967529296875,366.7522277832031,1180.7109375,3269.127685546875
2023-11-22,189.16873168945312,1372.49658203125,371.4512634277344,1185.326904296875,3287.7080078125
2023-11-23,,1364.447021484375,,1188.9500732421875,3267.311767578125
2023-11-24,187.84375,1353.290283203125,371.0383605957031,1188.1558837890625,3219.67529296875
2023-11-27,187.66571044921875,,372.1983947753906,,
2023-11-28,188.26890563964844,1358.2801513671875,376.21917724609375,1188.404052734375,3231.828125
2023-11-29,187.25039672851562,1374.19140625,372.4342956542969,1191.5308837890625,3272.4345703125
2023-11-30,187.8239288330078,1370.001708984375,372.4933166503906,1179.9913330078125,3248.080078125
2023-12-01,189.09951782226562,1367.318603515625,368.1678161621094,1188.3544921875,3270.478515625
2023-12-04,187.3097686767578,1378.6632080078125,362.88873291015625,1201.209228515625,3271.223388671875
2023-12-05,191.255126953125,1368.8719482421875,366.21148681640625,1209.9197998046875,3289.058349609375
2023-12-06,190.16746520996094,1388.03125,362.5544738769531,1221.5091552734375,3356.579345703125
2023-12-07,192.09561157226562,1380.1226806640625,364.6681213378906,1219.4990234375,3366.63720703125
2023-12-08,193.51950073242188,1403.895263671875,367.8925476074219,1218.853759765625,3377.626953125
2023-12-11,191.01779174804688,1401.400146484375,365.0121765136719,1220.6405029296875,3392.714599609375
2023-12-12,192.53067016601562,1389.6787109375,368.0400390625,1203.1202392578125,3419.90966796875
2023-12-13,195.74429321289062,1364.2115478515625,368.03021240234375,1208.03369140625,3346.75439453125
2023-12-14,195.89260864257812,1413.59228515625,359.733154296875,1223.0228271484375,3415.392333984375
2023-12-15,195.35865783691406,1486.0396728515625,364.4518127441406,1238.6324462890625,3595.836181640625
2023-12-18,193.69744873046875,1472.811767578125,366.33929443359375,1251.239013671875,3594.159912109375
2023-12-19,194.73570251464844,1467.115966796875,366.93896484375,1269.6527099609375,3554.113037109375
2023-12-20,192.6492919921875,1446.4974365234375,364.34368896484375,1254.2913818359375,3520.445556640625
2023-12-21,192.50100708007812,1446.1207275390625,367.2142028808594,1271.8614501953125,3527.384033203125
2023-12-22,191.43310546875,1471.4466552734375,368.23663330078125,1273.1021728515625,3561.377197265625
2023-12-26,190.8892364501953,1453.60546875,368.3152770996094,1279.554443359375,3534.88134765625
2023-12-27,190.9881134033203,1475.40087890625,367.73529052734375,1283.922119140625,3549.4560546875
2023-12-28,191.413330078125,1471.2113037109375,368.9248046875,1293.203369140625,3538.93212890625
2023-12-29,190.37509155273438,1452.616943359375,369.67193603515625,1282.9791259765625,3532.878662109375
2024-01-01,,1460.572509765625,,1285.6097412109375,3549.363037109375
2024-01-02,183.5621795654297,1444.6143798828125,364.5894775390625,1296.255859375,3523.379150390625
2024-01-03,182.187744140625,1402.8123779296875,364.32403564453125,1282.16015625,3438.209716796875
2024-01-04,179.8739471435547,1424.1839599609375,361.70904541015625,1288.7860107421875,3414.972900390625
2024-01-05,179.152099609375,1442.87255859375,361.5223083496094,1294.2705078125,3481.1904296875
2024-01-08,183.4831085205078,1433.6932373046875,368.3447265625,1284.17041015625,3425.683349609375
2024-01-09,183.06777954101562,1439.8128662109375,369.4261169433594,1280.7703857421875,3436.487060546875
2024-01-10,184.10604858398438,1430.9627685546875,376.28790283203125,1315.3148193359375,3458.046630859375
2024-01-11,183.51272583007812,1406.7666015625,378.116455078125,1349.9088134765625,3479.00146484375
2024-01-12,183.8390350341797,1518.3797607421875,381.89141845703125,1360.6541748046875,3616.138916015625
2024-01-15,,1555.4271240234375,,1383.8822021484375,3635.69677734375
2024-01-16,181.57467651367188,1536.07958984375,383.660888671875,1364.5255126953125,3596.115478515625
2024-01-17,180.6353302001953,1544.223388671875,382.8744812011719,1351.5714111328125,3617.815673828125
2024-01-18,186.5187530517578,1546.4830322265625,387.199951171875,1357.8995361328125,3634.578857421875
2024-01-19,189.41592407226562,1562.111572265625,391.9186706542969,1357.4031982421875,3697.834716796875
2024-01-22,191.71983337402344,,389.7952880859375,,
2024-01-23,192.99539184570312,1546.059326171875,392.144775390625,1318.8138427734375,3618.30810546875
2024-01-24,192.32302856445312,1577.36376953125,395.7427978515625,1334.00146484375,3602.88134765625
2024-01-25,191.9967041015625,1571.4322509765625,398.0136413574219,1343.1337890625,3573.340087890625
2024-01-26,190.26629638671875,,397.0895690917969,,
2024-01-29,189.58401489257812,1559.663818359375,402.781494140625,1437.4111328125,3564.61865234375
2024-01-30,185.93531799316406,1554.8150634765625,401.67071533203125,1397.2830810546875,3564.19677734375
2024-01-31,182.33607482910156,1563.7122802734375,390.8471374511719,1416.1434326171875,3578.638916015625
2024-02-01,184.76853942871094,1560.0875244140625,396.942138671875,1416.1683349609375,3614.463134765625
2024-02-02,183.7698516845703,1594.2633056640625,404.2561340332031,1446.990234375,3719.638671875
2024-02-05,185.579345703125,1588.4732666015625,398.7804870605469,1428.452392578125,3726.203369140625
2024-02-06,187.1811981201172,1628.2509765625,398.6231384277344,1417.3099365234375,3878.78515625
2024-02-07,187.2899932861328,1594.639892578125,407.0382080078125,1431.554443359375,3829.4560546875
2024-02-08,186.21218872070312,1593.08642578125,407.0971984863281,1439.4708251953125,3877.003173828125
2024-02-09,186.97454833984375,1571.6676025390625,413.4281311035156,1450.0177001953125,3876.62841796875
2024-02-12,185.2914276123047,1581.788818359375,408.22772216796875,1441.679443359375,3864.436767578125
2024-02-13,183.20237731933594,1585.9783935546875,399.4391174316406,1454.335693359375,3891.4453125
2024-02-14,182.32119750976562,1568.701904296875,403.29986572265625,1470.4912109375,3845.11767578125
2024-02-15,182.03411865234375,1578.258056640625,400.4141540527344,1459.79541015625,3848.025146484375
2024-02-16,180.4994659423828,1602.07763671875,397.95196533203125,1449.843994140625,3871.56396484375
2024-02-19,,1600.2889404296875,,1463.17041015625,3848.5869140625
2024-02-20,179.75692749023438,1586.6373291015625,396.7011413574219,1460.21728515625,3779.986328125
2024-02-21,180.5093994140625,1558.6754150390625,396.100341796875,1456.916748046875,3743.27197265625
2024-02-22,182.5390167236328,1582.9654541015625,405.42718505859375,1470.863525390625,3832.92626953125
2024-02-23,180.70741271972656,1578.7288818359375,404.1369934082031,1482.6512451171875,3800.102783203125
2024-02-26,179.36090087890625,1563.0059814453125,401.3793640136719,1476.3974609375,3752.2275390625
2024-02-27,180.81631469726562,1566.254150390625,401.3202819824219,1474.73486328125,3849.150634765625
2024-02-28,179.61831665039062,1573.4566650390625,401.556640625,1444.930419921875,3862.795654296875
2024-02-29,178.95498657226562,1575.951416015625,407.38714599609375,1450.0675048828125,3840.4287109375
2024-03-01,177.8758087158203,1557.8748779296875,409.2190246582031,1481.1622314453125,3839.725341796875
2024-03-04,173.36109924316406,1541.39892578125,408.6477966308594,1496.3250732421875,3826.924072265625
2024-03-05,168.4305419921875,1512.495361328125,396.5632629394531,1489.177978515625,3762.590576171875
2024-03-06,167.4404754638672,1522.89892578125,396.0117492675781,1491.957275390625,3811.5439453125
2024-03-07,167.32168579101562,1521.8631591796875,402.95513916015625,1468.059326171875,3853.089111328125
2024-03-08,169.0344696044922,,400.0793151855469,,
2024-03-11,171.03443908691406,1506.9405517578125,398.4049987792969,1455.8248291015625,3865.984130859375
2024-03-12,171.50967407226562,1518.56787109375,409.0023498535156,1464.5849609375,3931.537109375
2024-03-13,169.43051147460938,1517.108642578125,408.8250427246094,1421.6527099609375,3890.97705078125
2024-03-14,171.2819366455078,1556.556884765625,418.7920837402344,1420.957763671875,3945.9326171875
2024-03-15,170.90574645996094,1538.38623046875,410.1251220703125,1407.80517578125,3956.857666015625
2024-03-18,171.9947967529297,1508.8707275390625,411.01153564453125,1428.899169921875,3894.2587890625
2024-03-19,174.3313446044922,1470.0814208984375,415.0397033691406,1414.778564453125,3729.95458984375
2024-03-20,176.8956298828125,1463.9617919921875,418.80194091796875,1433.1427001953125,3723.9521484375
2024-03-21,169.66810607910156,1463.7264404296875,422.8793029785156,1440.3145751953125,3725.875
2024-03-22,170.569091796875,1420.5595703125,422.2589111328125,1444.3348388671875,3667.68408203125
2024-03-25,169.15328979492188,,416.4677734375,,
